title	true
Senate revises Russia sanctions bill, sends it to House	1
 NBC Chairman SHREDS ‘Demented’ Trump, Rips Ratings For The Apprentice	0
WHOSE CONVENTION SPEECH HAD MORE VIEWERS?…The Answer May Surprise You [VIDEO]	0
CNN CLOWN Who Cries About “FAKE NEWS” Uses Unverified Story To Push Islamaphobia Lie On Viewers [VIDEO]	0
Senate Republican bill would slash Medicaid by 2036, complicating talks	1
 HOLY F*CK: Trump Had to Be Forced To Say He Hasn’t Sexually Assaulted Women (VIDEO)	0
MEDALS OF VALOR: President Trump Honored Agents and Officers Who Took Down Gunman at GOP Baseball Practice Shooting [Video]	0
German spy agencies want right to destroy stolen data and 'hack back'	1
 Dan Rather Just Took Republicans To The Woodshed For Passing Horrible Healthcare Bill	0
Several senior State Department officials leave posts: officials	1
Mattis says no tolerance for terrorist sanctuaries, will work with India	1
 Trump’s Logo Failed So Miserably He Removed All Trace Of It After Only One Day Of Mockery	0
 Trump Surrogate Warns Of ‘Taco Trucks On Every Corner’ If Hillary Wins (VIDEO)	0
Netanyahu's son under fire over 'anti-Semitic' imagery on Facebook	1
Southeast Asia summit draft statement skips over Rohingya crisis	1
New Jersey mayor resigns after admitting corruption charge	1
U.N. watchdog says Australia must change its migration laws	1
BREAKING: TSA AGENT SEXUALLY MOLESTS STUDENT AT LAGUARDIA AIRPORT	0
“SHE’S NO PUSHOVER”: How Sarah Huckabee Sanders Made It To The White House Podium	0
#Irma Update: Latest Look as Hurricane Strengthens to Cat 5…’A Great Danger to Florida Keys’	0
Trump rails against press in response to reports of chaos	1
BREAKING: TED CRUZ WINS IOWA	0
WATCH: ARROGANT Sexual Predator and Sometimes “Comedian” Louis C.K. Tells Stephen Colbert “Donald Trump Is An Insane Bigot and Hitler”	0
 GOP Rep. Wants A $30k A Year Housing Allowance; Twitter RIPS Him A New One	0
Trump says he'll make high court pick within two weeks after taking office	1
BIG MISTAKE! HILLARY JUST Proved To America She’s Committed To Keeping Obama’s Divisive Race War Going	0
BREAKING: LIVE WIKILEAKS Announcement About Hillary That Could Swing Election…Live Announcement [3AM EST]	0
Russian submarines fire cruise missiles at Islamic state in Syria	1
NOT KIDDING! HILLARY’S State Department Blocked Investigation Into Muslim Terrorist’s Florida Mosque Because “It Unfairly Targeted Muslims”	0
WATCH: PARTY GIRL MALIA OBAMA Caught On Camera Rolling and Pounding Fists Into The Ground At Wild Chicago Lallapalooza Festival	0
Average of polls puts New Zealand's ruling Nationals just ahead	1
House drops military draft requirement for women	1
Ten bodies found in mass grave in Myanmar: army newspaper	1
DEMOCRAT ACCUSED Of Sexual Harassment Just Threatened ‘Many Members’ Who Also Have Allegations Against Them	0
WIKILEAKS Posts NEW Document…Shows Hillary Reportedly Asked: ” Can’t we just drone this guy [Julian Assange]?”	0
 A New Low: Trump Exploits Las Vegas Shooting To Raise Money For His Campaign (TWEET)	0
U.S. judge keeps bail conditions for ex-Trump campaign aide Manafort	1
 Ted Cruz’s Tour Bus Gets Towed In Iowa – Has To Hitch A Ride (IMAGES)	0
Breaking: President Trump Pardons Sheriff Joe Arpaio [Video]	0
Trump lawyer's account about tweets raises questions about what president knew	1
Australia, citing concerns over China, cracks down on foreign political influence	1
Austria puts the squeeze on refugees with benefit cuts	1
SANDERS SUPPORTERS Ready To Raise Hell At DNC After E-mail Leaks Prove Dems Stole Election From Bernie	0
It’s Bad Enough Canadian Magazine Puts A Smiling Terrorist On Cover…Why Would They Ask Two Victims To Pose With Him?	0
BRILLIANT DANIEL HANNAN Smacks Down Rude CNN Reporter [Video]	0
 Trump Brags About His HUGE Tax Return: ‘I Fight Like Hell Not To Pay’ Taxes (VIDEO)	0
 Racist Chicago Cop Who Beat A Handcuffed Black Woman Found With Trove Of Slur-Filled Websites	0
Iraq says captures positions south of Kirkuk from Kurdish forces	1
MOOCH CAMPAIGNED ON Changing U.S. History…Was NEVER Proud Of America…Now America’s “Great”? Did Cop Killings And Race Wars Make It “Great”?	0
Irish postage stamp homage to Che Guevara stokes criticism	1
Bernie Sanders-style, grassroots effort a likely model, say Trump donors	1
North Korean envoy rejects Trump overture to meet leader	1
Iran, EU and Russia defend nuclear deal after Trump threat	1
Trump victory not isolated phenomenon: Belgian far right	1
 Whoops: The Damning Email Scott Walker Staffers Forgot To Shred	0
Weak international solidarity pushing up numbers of displaced: U.N.	1
(VIDEO)REP ELIJAH CUMMINGS AND OTHERS DOWNPLAY AND LIE ABOUT THE VIOLENCE AT THE BALTIMORE PROTESTS: “I’ve gotta give it to the citizens of Baltimore…”	0
 Your Taxes Buy Billionaires Stadiums, They Charge You $7 For A Hot Dog — Obama Says NO MORE	0
Mexico sees trade deals in TPP leftovers, flags China opportunity	1
Kenya opposition, ruling party MPs exchange blows at rival news conferences	1
RADICAL “TOLERANT” FEMALE Black Bloc, Antifa Leader Follows Muslim Boyfriend To Turkey… Surprised When She Was Beaten, Raped	0
TRUMP’S UN AMBASSADOR Nikki Haley Warns UN Members: “We’re Taking Names”	0
Egypt-Gaza border opens under PA control for first time in a decade	1
WASHED UP HOLLYWOOD LOSER Makes Embarrassing Video Bashing Trump Over Paris Climate Agreement	0
HILLARY CLINTON Abruptly Cancels Fundraiser In NC Today…Sleepy or Sick?	0
Trump says will quit Pacific trade deal on day one of presidency	1
 Donald Trump’s Eating Habits Could Be Dramatically Affecting His Wellbeing And Our Safety	0
With costly fight ahead against Trump, Cruz courts new donors	1
WHY IS AL SHARPTON’S “Half-Brother” Registering Thousands Of Felons To Vote In Alabama’s Controversial Senate Race? [VIDEO]	0
Zimbabwe's Mnangagwa to be sworn in as president on Friday: state broadcaster	1
U.S. House passes sanctions on Iran-backed Hezbollah	1
U.S. appeals court removes new voter-intimidation rules in Ohio	1
U.S. senators seek details on 'dubious' oversight shift by Japanese bank	1
 WATCH: MSNBC Host TORCHES Trump Campaign Manager To A Crisp For 18 Glorious Minutes	0
Trump aides, lawmakers hold talks to revive healthcare bill	1
 Watch: Obama Forced To Reassure U.K. That Republicans Haven’t Completely Ruined United States Yet	0
Judge rejects bid by 18 states to revive Obamacare subsidies	1
Romania senate backs bill seen in West as threat to judiciary	1
Iraqi forces take control of Kirkuk governorate building unopposed: security sources	1
 WATCH: Samantha Bee Skewers Evangelicals For Obsessing Over Abortion	0
Republican Senator Paul to seek Senate tax plan changes	1
U2 SUDDENLY CANCELS Huge St. Louis Concert Tonight…Why Bono’s Decision To “Cut and Run” Makes Him Look Like Ridiculous Hypocrite	0
 Yet ANOTHER Dem Lawmaker To Snub Trump Inaugural Over Lewis Attacks	0
Republican Party backs embattled Senate candidate Moore: official	1
 Neil deGrasse Tyson SCHOOLED Right-Wing Columnist So Hard He Quit His Job In Shame	0
Russia throws North Korea lifeline to stymie regime change	1
ILLEGAL ALIENS WHO LIED TO COURT, USED FAKE SS#’s AND COMMITTED FELONIES Are Granted Special Privileges Because They Are Considered “Victims”	0
Senators urge U.S. to close lead testing gaps, citing Reuters investigation	1
 WATCH: Trump Sinks To New Low, Calls Bill Clinton A Rapist On Fox News	0
 WATCH: George W. Bush Just Proved He Was A Better President Than Trump Will Ever Be	0
Three Swiss Muslim group members charged with making al Qaeda propaganda	1
DONALD TRUMP SKIPS MEDIA: Delivers Transition Update Straight To The People [Video]	0
 Republicans Are Working To Make It LEGAL To Injure, Kill Protesters In North Dakota	0
 Dem Senator On Trump World: ‘They Lie As Easily As They Breathe’ (VIDEO)	0
PRESIDENT TRUMP Just Responded Directly to #KathyGriffin on ‘Beheaded Trump’ Photo	0
BEHIND THE CURTAIN: How Obama Plans To Prevent “Certain” Social Security Beneficiaries From Owning Guns	0
 #MakeAmericaBrannigan: Futurama Voice Actor Reads Trump’s Most Infamous Quotes (TWEETS)	0
JAMES COMEY’S Bombshell Pre-Testimony Statement	0
 Parents Ban Black History Month Video From School Because Of ‘White Guilt’ (VIDEO)	0
U.S. does not recognize Kurdish independence vote in Iraq: Tillerson	1
 It’s Now Official: Democrats Are Beginning To Vote On Doing Away With Superdelegates	0
 Trump Just Proved He Has The Foreign Diplomacy Skills Of A Whiny Child	0
UK PM May promises frank talk with Trump after women protest	1
Greens hold out on climate in German coalition talks	1
 As Trump Collapses, Team Clinton Makes A HUGE New Move To Crush The GOP	0
Poles see dwindling economic benefit of living in Britain	1
Narrowed travel ban could sow confusion in U.S. and abroad, experts say	1
ANGRY COMMENTATOR THREATENS TRUMP: “Government’s gonna kill this guy” [Video]	0
THE REAL REASON JOE BIDEN HASN’T ANNOUNCED HE’S RUNNING YET: Reliable Investigative Reporter Shares The Disturbing Inside Scoop	0
SUNDAY SCREENING: ‘In Debt We Trust’ (2007)	0
RIDICULOUS! NBC STIRS UP FEAR Of A Trump Presidency With Zero Credible Reasons…They Think We’re Stupid	0
Judiciary committee senators won't consider Obama Supreme Court nominee	1
Saudi-led coalition wants Yemen weapons checks strengthened before main port reopens	1
Missing Argentine submarine highlights years of military underfunding	1
Syrian army, allies, take last IS stronghold in Syria: commander	1
At least 61 dead, 300 injured by quake in Iran western province: state TV	1
Short on boots and backing, West Africa force faces uphill battle	1
Mexico says upcoming U.S. execution of national is 'illegal'	1
In Kirkuk, Kurds' joy turns to fear after Iraqi army takeover	1
STAND UP AND CHEER! UKIP Party Leader SLAMS Germany, France And EU Invasion Of Phony Refugees [VIDEO]	0
Foreign tourist numbers up 23 percent in Tunisia in 2017	1
Trump has resigned from Trump Organization: White House	1
WHY TRUMP’S DOJ Gets Asian Support in Fight Against ‘Race-Based College Admissions Policies’	0
The DIRTY TRUTH About DACA Recipients…Where They’re REALLY Coming From…Their CRIMINAL Records…And How They REALLY Got Here	0
OUTRAGEOUS! CNN Uses Unauthorized Video Taken From Outside Oval Office to Make Up Story About Feud Between Bannon and Trump [Video]	0
 #NeverTrump Conservative Has The PERFECT Description Of Pundits’ Reaction To Trump’s Speech (VIDEO)	0
 Trump Wanted To Attack The LGBTQ Community; Jared And Ivanka Said Hell No (DETAILS)	0
 EVERY State In America Just Turned On Trump, This Is A Major ‘F*ck You’ To POTUS (DETAILS)	0
Trump to issue emergency declaration next week on opioids	1
PRESIDENT OF RADICAL GROUP Advised Hillary On How To Fake Concern For Parents Of Black Lives Matter Victims…Blame Cops For Pain [VIDEO]	0
88-Yr Old DEMOCRAT Congressman and Accused SEXUAL PREDATOR Reluctantly Steps Down From House Judiciary Committee…REFUSES To Resign	0
HILLARY’S PHYSICIAN CLAIMS She Has Pneumonia…Does Pneumonia Cause Convulsions?…Do People With Pneumonia Hug Little Girls, Expose Newborn Grandchildren? [VIDEO]	0
HE MADE A LIVING Convincing Swede’s That Muslims Were Falsely Portrayed…His New Job Proves Everything He Said Was A Lie	0
SOCIOPATHIC LIAR HILLARY TELLS RIDICULOUS LIE: Chelsea “Has A PHD In Public Health” [VIDEO]	0
 Republicans Vote To DEFUND The U.N. In Retaliation For One Single Issue	0
Russia warns Iraq, Kurds not to destabilize Middle East after Kurdish vote	1
OOPS! TRUMP-HATING DEM SENATOR Caught In Huge LIE: Claimed She Never Met Or Spoke With Russian Ambassador…Forgot About Time She Had Dinner At His Home	0
LOL! Black Conservative DESTROYS “Current Day Slave” Elijah Cummings’ DNC Speech…”Boss Lady Gonna Be Proud Of You!”	0
 WATCH: Governor Admits Cops Shot Philando Castile Dead Because He Was Black	0
Russia says Iran nuclear deal breakdown would hurt effort to manage North Korea	1
 Palin Blames Son’s Domestic Violence Arrest On Obama (VIDEO)	0
Pompeo might bring assets to 'hellish' secretary of state role	1
Netanyahu muzzles Israeli officials on Kurdish referendum	1
JUST IN: Mueller Fired ‘Top FBI Agent’ Who “Helped Lead” Hillary Investigation Over Discovered Text Messages	0
 Christian Family Kills 41-Year-Old Mom During Attempted Exorcism	0
MILITARY COUP IN TURKEY: Obama Makes It Clear Whose Side He’s On [Video]	0
Clinton details plans to boost small businesses	1
LOL! CNN Tells Viewers “IT’S ILLEGAL” To Read Wikileaks Emails…So They’ll Tell You What’s In Them [VIDEO]	0
 Senator Asks DOJ To Step In After White Supremacists Vow To Engage In Poll Watching	0
GA TOWN MANDATES GUN OWNERSHIP: Here’s What Happened To The Crime Rate…	0
U.S. senators urge Trump to take tough line on Russia over Ukraine	1
Two Palestinians killed in anti-US protests after U.N. vote on Jerusalem-Gaza ministry	1
 Texas Governor Directs Violent Threat At President Obama On Twitter (TWEET)	0
Republican House Speaker Ryan told Trump retirement report was rumors were not true: White House	1
Elon Musk's Tesla and SpaceX oppose Trump immigration order	1
Juncker calls on Europe to reject separatist 'poison' amid Catalonia crisis	1
Allegations against Sen. Franken should go through normal process: White House	1
REALLY FAKE NEWS: New York Times Finally Retracts Its ’17 Intelligence Agencies’ Claim on Russia Hacking US Elections	0
Malawi arrests 140 in clampdown after 'vampirism' killings	1
HILARIOUS! WATCH What Happens When Campus Cops Try To Kick “Students For Trump” Off Campus For Building Trump Wall [VIDEO]	0
HILLARY SUPPORTER AND MUSLIM IMMIGRANT Who Shot Up Mall Voted In Last 3 Elections…Isn’t An American Citizen [VIDEO]	0
 Obama BURNED Trump With The Truth About His Campaign And Chance Of Winning (VIDEO)	0
 WATCH: Morning Joe RIPS Trump For Leaking Classified Info To Russians, Demands Accountability	0
ANTI-AMERICAN GEORGE SOROS Locks Arms With NFL Against Trump	0
SUPREME COURT AGREES TO TAKE ON Obama’s Un-American Plan To Shield Millions Of Illegals From Deportation	0
 Ben Carson Returns To Endorse Donald Trump – After A Vision From God (VIDEO)	0
U.S. concerned by KRG security raid on local broadcaster: embassy	1
Defense for Brazil's Temer asks Supreme Court to send back new charges	1
German president to hold joint talks with Merkel, Schulz next week	1
 WATCH: Keith Olbermann FLAYS Trump For Helping Our Enemies	0
SENIOR CIA INTEL: “Wiretapping of Trump Transition Team Worse Than Watergate” [Video]	0
HOLLYWOOD HYPOCRITE LEONARD DICAPRIO Jets LA Friends Across The World 6,000 Miles To Hear His Speech On GLOBAL WARMING	0
Trump adviser's Russia credentials come under scrutiny	1
 The Tweet Trump Sent THE DAY His Son Had Russian Collusion Meeting Is Disturbing As Hell	0
 Donald Trump Just Lost His Temper On Live TV And It’s Hilarious (VIDEO)	0
CONSEQUENCES OF NON-ASSIMILATION: Swedish School That Won “Peace Prize” For Enrolling Most Migrants Is Now WAR ZONE With Barbed Wire, Check Point	0
China's most-wanted fugitive jailed for eight years for graft	1
South Sudan rebel groups clash, at least three dead	1
Illinois governor raises prospect of tax hike in budget speech	1
POCAHONTAS CALLS Trump’s Comments To Dem Senator Gillibrand “Slut-Shaming”…So Why Didn’t She Call Trump’s Comments About Romney During The Campaign “Slut-Shaming”? [VIDEO]	0
BRAVO! PRESIDENT TRUMP Renews America’s Standing As World Leader With Historical, No Apologies Speech To Arab Nations [VIDEO]	0
Globally aligning derivatives rules dominates U.S. confirmation hearing	1
#WINNING UPDATE: Arizona’s Other Anti-Trump, RINO Senator Just Got Some Very Bad News	0
Britain has not seen any evidence of successful meddling in elections	1
 Three National Polls Show Hillary Is Now Leading Trump	0
Trump picks FCC member Pai to lead agency: Bloomberg	1
DISGRACE: OBAMA Regime Caught WASTING $25 Million US Tax Dollars On Phony CLIMATE CHANGE In Country Where Citizens Are Starving [VIDEO]	0
NOT FUNNY! What These “MORONS” Did For Crooked Hillary Should FRIGHTEN Every American [VIDEO]	0
Defector says thousands of Islamic State fighters left Raqqa in secret deal	1
Israel welcomes U.S. airstrikes in Syria, will keep to sidelines	1
Twitter bans ads from two Russian media outlets, cites election meddling	1
Alaska's top court rejects parental notice for abortions	1
 Republicans Punish Georgia Governor For Refusing To Legalize Anti-LGBT Bigotry	0
Factbox: Contenders, picks for key jobs in Trump's administration	1
 Syrian Military Knew Missile Attack Was Coming After Trump Told Putin About It	0
May to pitch on Brexit at EU summit dinner	1
Harris Corp wins $1.7 billion U.S. defense contract: Pentagon	1
FIRST FEMALE MUSLIM Legislator Votes To Make Life Insurance Companies Do The UNTHINKABLE For Dead Terrorists [VIDEO]	0
Factbox: Issues at stake in Trump-China summit in Florida	1
France says U.S. sanctions on Iran, Russia look illegal	1
DEMOCRAT CLERK Claims Election “Not Rigged” But “Bungled Beyond Belief”	0
On healthcare deal, Trump says he will not 'enrich' insurance companies	1
BROKE City of Chicago Spends Taxpayer Money Sticking It To Trump With HUGE ‘F YOU’ Installed Right Outside His Luxury Hotel	0
IRANIAN NAVY FIRES WARNING SHOTS ON AND SEIZES CARGO SHIP; U.S. NAVY SENDS DESTROYER	0
WOW! Kellyanne Conway’s “MISTAKE” Forced Leftist Media To Expose What REALLY Happened In Bowling Green…And The TRUTH About These Iraqi “Refugees” Is P.R. Nightmare For The Left [VIDEO]	0
SCOUNDREL HILLARY SUPPORTER STARTS “TrumpLeaks” Campaign…Desperate Move!	0
LEFTIST BON JOVI TO PLAY FUNDRAISER FOR HILLARY’S ‘Everyday People’ With Tickets Only One-Percenters Can Afford	0
Ireland open to adding to border text but clock ticking	1
WATCH DR BEN CARSON Hit Back At His Critics Like Only A Brain Surgeon Can Do [Video]	0
MEDIA ATTACKS TRUMP…IGNORES Obama’s Miserable War Legacy: Soldiers Deaths QUADRUPLED Compared To GW Bush Years…Made Soldiers Wait To Be Shot At By Jihadists Before Attacking [VIDEO]	0
WATCH: THINGS GET UGLY WHEN Canada’s Self-Proclaimed “FEMINIST” Prime Minister ELBOWS Woman From Conservative Party On House Of Commons Floor	0
 Former CIA Operative: The U.S. May Have To Vote Again (VIDEO)	0
CNN CANCELS POPULAR DR DREW Show After He Tells Viewers He’s “Gravely Concerned ” About Hillary’s Health [VIDEO]	0
China unveils new leadership line-up with no clear successor to Xi	1
Western push at U.N. to boost backing for Syria gas attack inquiry	1
THOMAS SOWELL’S FINAL COLUMN: “…too many of our schools are producing artificial stupidity”	0
"Timeline: Trump questions then honors ""one China"" policy"	1
 Christian Fundamentalist A**hole Leaves Waiter A Dirty Trick For A Tip (IMAGES)	0
#BoycottDisney: DISNEY PUSHES GAY AGENDA On Toddlers, Young Kids…Makes Stingray In New “FINDING DORY” Movie A TRANSGENDER	0
SENATOR FEINSTEIN Shocks CNN Anchor With “Precise Answer” On Trump/Russia Smear Campaign [Video]	0
London security alert ends as package ruled non-suspicious	1
Tensions rise at North Dakota pipeline as Trump set to take White House	1
Abdullah welcomes Trump engagement in Israel-Palestinian peace	1
Egyptian court hands fresh life sentence to Muslim Brotherhood leader	1
WOW! ALEX JONES Releases Secretly Recorded Interview With Megyn Kelly: “I’ve never done this in 22 years, I’ve never recorded another journalist, but I knew it was a fraud, that it was lie” [VIDEO]	0
Kerry may visit Cuba soon for human rights dialogue	1
WOW! UNHINGED LIZ WARREN Gives “Nasty” Speech With Hillary Nodding In Approval [Video]	0
 Evan McMullin: ‘Never In His Life’ Has Trump Had To Watch His Mouth (VIDEO)	0
 VINDICATION: Sally Yates Nominated For JFK Courage Award For Standing Up To Trump’s Muslim Ban	0
DISTURBING: Tomi Lahren Panders To “The View” Hags, Says She’s Always Been “Pro-Choice”…OOPS!…Video Emerges Of Lahren Calling Pro-Choicer’s “Straight Up Baby Killers” Only 3 Months Ago	0
Swiss government urges voters to reject call for national ban on face veils	1
Senate confirms FCC chairman to new five-year term	1
WOMAN DEFENDS Female Genital Mutilation With This Twisted Reasoning [Video]	0
 WATCH: Congressman Invokes Impeachment Power On House Floor In Response To Trump’s Muslim Ban	0
#FireBenStein FOX NEWS’ BEN STEIN Calls President Trump “Bozo the Clown”…”Chuckles the Clown” [Video]	0
PREVIEW OF WHAT’S TO COME IN AMERICA: UK Immigration Officers Threatened and Bullied Into Submission By Crowd [VIDEO]	0
 Tin-Pot Tyrant Trump Thinks The First Amendment Goes TOO FAR (VIDEO)	0
Too little cash, too much politics, leaves UNESCO fighting for life	1
NJ GOV CHRIS CHRISTIE Gets in Cubs Fan’s Face at Baseball Game…Not Pretty [Video]	0
ILLEGAL ALIEN WITH DRUG RESISTANT TB TO BE RELEASED INTO GENERAL U.S. POPULATION	0
BOOM! WATCH VP CANDIDATE TIM KAINE “Skirt” The Issue Of Clinton’s Trustworthiness [Video]	0
(VIDEO)GREAT NEWS! IRS FORCED TO GIVE STORE OWNER’S LIFESAVINGS BACK AFTER SEIZING IT VIA CIVIL FORFEITURE LAW	0
USTR nominee: unclear if China is still manipulating currency	1
Alabama's top judge faces ethics charges over gay-marriage order	1
Kenya's repeat presidential poll was free, fair: commission	1
 Principles Over Power: Why Republicans Need To Do What’s Right To Remain Relevant	0
WHY ARE VAN LOADS OF ILLEGALS Being Moved and Released Away From The Border?	0
 Bill Maher Announces Sarah Palin Is Becoming A Rapper, And He Has Video Proof (VIDEO)	0
Trump discusses safe zones in Syria with Jordan's king: White House	1
Saudi detains four current ministers in anti-corruption campaign	1
Charges dropped against woman who laughed at Trump nominee Sessions	1
U.S. travel restrictions jeopardize rare exchanges with North Koreans	1
Militants kill five in attack in Egypt's Sinai: interior ministry	1
 Bernie Sanders Sends A Loud And Clear Message On Why Trump Will NOT Be President (VIDEO)	0
China's Xi urges joint efforts to keep China-U.S. ties on track: Xinhua	1
A MUST WATCH VIDEO: STEVE BANNON “If you think they’re going to give you your country back without a fight, you’re sadly mistaken.”	0
Hamas picks new deputy chief whom Israel blames for helping spark Gaza war	1
 White House Officials Admit That Trump LIED About Writing His Own Inaugural Address	0
HATE-FILLED LEFTISTS Tell Former Fox News Host Eric Bolling, His 19-Yr Old Son’s Death Is “Karma”…What He “Deserved” In Response To His Request For Prayers	0
 Flint’s Mayor Knows Which Candidate Has Their Back, Makes GLOWING Endorsement	0
Trump jokes Tillerson finding U.S. Senate confirmation tougher than thought	1
 Prof. At Trump’s Fmr. College: He’s ‘A True Threat To Our American Democracy’	0
U.S. Senate Passes Bipartisan Bill Claims to Facilitate ‘Better Public Access’ to Gov’t Records	0
Crimean Tatar leader jailed for stirring anti-Russia protests	1
 Russia Drops Bombshell, Confirms It’s Been Talking To Trump Throughout Campaign (DETAILS)	0
JUST IN: UK LEADER Who Criticized President Trump For Tweeting About ISLAMIC EXTREMISTS Is Victim Of Assassination Plot By ISLAMIC EXTREMISTS	0
SYRIA: British and American Presence Directly Escalating Conflict Near Al-Tanf	0
UK PM May is focused on tackling extremism, spokesman says in response to Trump	1
Peru prosecutors say ex-president Toledo bribed by Brazil's Camargo	1
LEFTISTS USE TRUMP To Teach Kids How To Use Violence Against Someone You Disagree With: “I Want To Kill Him” [VIDEO]	0
 Iraq War Veteran Takes Cowardly Republicans To The Woodshed For Being NRA Puppets	0
https://fedup.wpengine.com/wp-content/uploads/2015/04/hillarystreetart.jpg	0
U.S. judge orders former Trump aides to stay under home arrest	1
Stung by reputation, Taiwan looks to turn corner on money laundering	1
AN AMERICAN TRAGEDY: Who Really Killed JonBenét Ramsey?	0
Scaramucci's SkyBridge sells itself, investment team to stay put	1
OBAMA’S DOJ SUED Michigan City To Allow MEGA-MOSQUE In Majority Christian Residential Neighborhood…Call Jeff Sessions NOW To Stop This Insanity	0
 Watch Steven Colbert’s Hilarious Summary of Trump’s Crazy Week	0
Tribal blockade in Peru's oil block lifted after government deal	1
LIBERAL BIGOT Destroyed by Legendary Democrat Alan Dershowitz in Discussion on Trump’s Travel Ban: “You’re lying through your teeth!” [Video]	0
U.S. takes 'full responsibility' for Manchester intelligence leaks:  Tillerson	1
 Fresh Off The Golf Course, Trump Lashes Out At FBI Deputy Director And James Comey	0
Iran's defense minister to visit Russia soon: RIA	1
World Bank approves $400 million to rebuild liberated Iraqi areas	1
Iran's Khamenei says Moscow, Tehran cooperation can isolate U.S.: TV	1
Thyssenkrupp has offered help to Argentina over disappeared submarine	1
 Tim Tebow Reveals Trump LIED About Him Speaking At GOP Convention (VIDEO)	0
Spain sends more police to block Catalonia referendum	1
Republican Senator Alexander to consult on bipartisan healthcare plan	1
Hardline preacher finds refuge in Malaysia as politicized Islam grows	1
MEDIA GOES CRAZY Over Hillary Wishing She Would Have Told Trump: “Back Up Creep!” For Standing Too Close During Debates…Remained Silent When ACTUAL CREEPS Preyed On Any Female Within Arms Reach	0
NYC’S “PROGRESSIVE” MAYOR BEHAVES LIKE A 2-YEAR OLD: DeBlasio literally stares down former Mayor Giuliani	0
CNN ASKS IF BRUTAL CHILD RAPE CASE Will Affect Hillary’s Political Ambitions: Victim Says Hillary Clinton ‘Lied Like A Dog’ In My Case [VIDEO]	0
MOCKINGBIRD MIRROR: Declassified Docs Depict Deeper Link Between the CIA and American Media	0
 Deputy Attorney General PISSED; Trump Ordered Him To Find Reason To Fire Comey	0
“ONE OF THE CORRUPT WOMEN IN CONGRESS” Says Democrats Are Too Nice…She Won’t Work With Trump [VIDEO]	0
BOOM! TREY GOWDY Shoots Down Outrage Over Intel Chair Briefing Trump on Spying: “If that’s a big deal…we’ve sunk to a new low” [Video]	0
Request to Halt Construction of DAPL Declined	0
Israel rejects U.N. vote, thanks Trump for stance on Jerusalem	1
 WATCH: Deplorable Trump Supporter Punches Protester And Slaps Woman At Rally	0
China says has made best effort on North Korea ahead of Trump visit	1
 WATCH: Trump Gets His Deplorable A** Handed To Him By Keith Olbermann	0
Hamas asks Abbas to lift Gaza sanctions after disbanding shadow government	1
 Trump’s Twitter Meltdown During The VP Debate May Be The Whiniest, And Craziest, Yet (TWEETS)	0
DELUSIONAL DEMOCRAT AL GREEN: “I Will Draw Up Documents of Impeachment” [Video]	0
WHOA! Medical Expert Watching Debate Exposes ANOTHER Telltale Sign Hillary Likely Has PARKINSON’S DISEASE [VIDEO]	0
Trump scrambles to convince Americans he can handle Puerto Rico crisis	1
 We May Already Have More Than Half The Republican Electors We Need To Stop Donald Trump	0
White House seeks new climate measures, trade progress in Trudeau visit	1
Mexico president says Trump visit could have been done better	1
Trump, Clinton tension seeps into jokes at annual charity dinner	1
Electrical workers in New York City area endorse Clinton, campaign says	1
 WATCH: Hypocrite Mitch McConnell Tells Democrats To ‘Grow Up’ And Treat Trump Like GOP Treated Obama	0
HOUSE INTEL Slaps Subpoenas on McCain Institute Associate Involved in “Trump Dirty Dossier” Sources	0
Senate panel rejects Trump's 'doctrine of retreat' on foreign policy	1
 ‘Martyrs Without Causes’: Maher Calls Out Crazies On Both The Right And The Left (VIDEO)	0
LOCK HER UP? IS THE CLINTON FOUNDATION Investigation Moving Forward?	0
California university system sues Trump over roll back of 'dreamers' program	1
Clinton cancels California trip after pneumonia: aide	1
#BoycottPenzeys: HATEFUL, DIVISIVE Penzeys Spice Co. Owner Threatens Trump Supporters…Brags About Increased Sales Since Calling All Trump Supporters “Racists”	0
DISGRACEFUL: US Air Force Can No Longer Afford 21-Gun Salute At Vet Funerals…Plenty Of Funds For Muslim Immigrants	0
DEAR KIDS: Socialism Is Not Cool…Socialism Kills [VIDEO]	0
 Trump Staffers Are SO TERRIFIED Of Trump That They’re Using Secret Chat App To Avoid His Wrath	0
WE WILL NOT COMPLY! VA Residents Refuse To Obey Leftist Governor’s Ban On Confederate Flag License Plates	0
 Exposed: These Republicans Blocking Help For Flint Got Disaster Cash For Their States (TWEETS)	0
ELLEN Just Proved She’s A HUGE Hypocrite And Knows NOTHING About Trump [Video]	0
 Sean Spicer Just Gave Trump Credit For Something Obama Did, White House DESPERATE (TWEET)	0
 North Korea Promises To “Mercilessly Wipe Out” Alleged U.S. Assassination Plotters	0
 Campaign Manager: ‘I’m White, I Was Moved’ By Trump’s Remarks About Black People (VIDEO)	0
 Liz Cheney Is Running For Congress Because America Clearly Needs More Foreign Policy Disasters (VIDEO)	0
[VIDEO] AMERICAN VET DIES FIGHTING ISIS: Couldn’t Sit Back And Watch Iraq Being Taken Over By ISIS After His “Brothers Shed Their Blood” To Make Iraq “Free Democracy”	0
COINTEL PRO: Are ‘Anti-Fascist’ Media Personalities Playing to the Cameras?	0
RACE-BAITING COP HATERS Dealt Major Blow: Baltimore Judge Finds No Evidence Of Crime Committed Against Freddie Grey	0
